fecha,municipio,total_pixeles,Suma_de_radianza_detrend,Suma_de_radianza,Media_de_radianza_detrend,Media_de_radianza,Desviacion_estandar_de_radianza_detrend,Desviacion_estandar_de_radianza,Maximo_de_radianza_detrend,Maximo_de_radianza,Minimo_de_radianza_detrend,Minimo_de_radianza,Percentil_25_de_radianza_detrend,Percentil_25_de_radianza,Percentil_50_de_radianza_detrend,Percentil_50_de_radianza,Percentil_75_de_radianza_detrend,Percentil_75_de_radianza
2015-07-21,monterrey,944,50572.00612054177,250258.99387945823,53.57204038192981,265.1048663977312,28.59870273951792,120.20664751145036,59.61609198172653,791.3839080182735,-18.489948535233985,27.489948535233985,46.353409581851594,193.3965904181484,63.756606607910044,275.24339339208996,80.26051369105448,337.7394863089455
2015-07-22,monterrey,944,34526.611411909835,250299.38858809017,36.574800224481066,265.1476574026376,66.97267501046274,120.24377523207791,1454.3058422989232,791.6941577010768,-18.467203868758798,27.467203868758798,33.32175327544269,193.4282467245573,35.716740913478986,275.283259086521,29.957764764398917,337.7922352356011
2015-07-23,monterrey,944,45243.7277377166,250340.2722622834,47.927677688259166,265.19096637953743,42.40694133194073,120.28125709264084,1669.9926022581376,792.0073977418623,-22.444420424790366,27.444420424790366,35.53984078758373,193.46015921241627,61.67628666577514,275.32371333422486,60.15428775541676,337.84571224458324
2015-07-24,monterrey,944,88991.35993526634,250381.64006473366,94.27050840600242,265.23478820416705,45.64123899280061,120.31908903899289,130.67641381011572,792.3235861898843,-18.42159954190739,27.42159954190739,92.25767512306479,193.4923248769352,108.63524893479553,275.3647510652045,116.10009012587602,337.899909874124
2015-07-25,monterrey,944,35053.51297610058,250423.48702389942,37.13295866112355,265.2791176100629,36.210964095277745,120.35726676106717,223.3573243835733,792.6426756164267,-19.398742952003612,27.398742952003612,14.475259523600613,193.5247404763994,32.09363299847831,275.4063670015217,79.04517936436775,337.95482063563225
2015-07-26,monterrey,944,77255.19191697065,250465.80808302935,81.83812703068918,265.32394924049726,35.803464290491846,120.39578578071605,420.0353815990395,792.9646184009605,-17.37585263139166,27.37585263139166,57.44259727341472,193.55740272658528,105.55144429325793,275.44855570674207,111.23956292791377,338.01043707208623
2015-07-27,monterrey,944,25496.40136055331,250508.5986394467,27.008899746349073,265.36927821975263,22.591794108558474,120.43464201630096,57.71062140609672,793.2893785939033,-18.352930819518008,27.352930819518008,20.409691116494457,193.59030888350554,30.508687839089703,275.4913121609103,34.93324780884029,338.0667521911597
2015-07-28,monterrey,944,33300.14609993511,250551.8539000649,35.27557849569399,265.4150994704077,19.235209477899275,120.47383169083156,144.38306906067135,793.6169309393287,-16.329980359587978,27.329980359587978,20.376543889690026,193.62345611030997,41.46536933108888,275.5346306689111,48.37624155389176,338.12375844610824
2015-07-29,monterrey,944,84623.43182976946,250595.56817023054,89.64346592136616,265.46140695998986,34.048936817133864,120.51335047902751,-54.9472485590951,793.9472485590951,-9.307004508737812,27.307004508737812,73.34315899303465,193.65684100696535,94.4214956621388,275.5785043378612,114.81855309764427,338.18144690235573
2015-07-30,monterrey,944,171254.2648474512,250639.7351525488,181.4134161519604,265.50819401753114,83.5081499353544,120.5531937596916,227.7196967496717,794.2803032503283,6.715993391793685,27.284006608206315,118.80954042893984,193.69045957106016,187.3770744726781,275.6229255273219,232.26019216338284,338.23980783661716
2015-07-31,monterrey,944,150210.6529782055,250684.3470217945,159.12145442606476,265.55545235359625,49.797068045249915,120.59335618713766,47.38393329415476,794.6160667058452,25.739010004552924,27.260989995447076,138.27569353562902,193.72430646437098,169.33211512215382,275.6678848778462,196.95117049090703,338.29882950909297
2015-08-01,monterrey,944,20540.604259761516,250729.39574023848,21.75911468195062,265.6031734536426,-68.96492541357746,120.63383241475796,-409.95451534977235,794.9545153497724,100.76204217462916,27.237957825370835,76.24162392323697,193.75837607676303,25.286627211121697,275.7133727888783,-17.358499934029567,338.35849993402957
2015-08-02,monterrey,944,75350.12597562268,250774.87402437732,79.82004870299016,265.65134960209457,40.36187275788542,120.67461782914619,429.70435569489894,795.2956443051011,6.785086960324076,27.214913039675924,76.20733678004387,193.79266321995613,85.24061943589265,275.75938056410735,78.58119179892873,338.4188082010713
2015-08-03,monterrey,944,89687.2250368722,250820.7749631278,95.00765364075454,265.69997347788944,35.712394914692226,120.71570800324585,36.360556475984936,795.6394435240151,2.80814161022408,27.19185838977592,79.17283757362634,193.82716242637366,105.19409984983332,275.8059001501667,125.52025576595184,338.47974423404816
2015-08-04,monterrey,944,63196.90831597193,250867.09168402807,66.94587745336003,265.74903780087726,33.79626327734273,120.75709860476134,17.014098467612143,795.9859015323879,30.83120346850919,27.16879653149081,21.138131846296176,193.86186815370382,95.14707641281069,275.8529235871893,97.70870191286349,338.5412980871365
2015-08-05,monterrey,944,48375.18224405224,250913.81775594776,51.244896444970664,265.7985357584192,43.09705462499956,120.79878617211422,183.6649782463627,796.3350217536373,-7.14573002931947,27.14573002931947,2.8532249989425793,193.89677500105742,45.09955659871764,275.90044340128236,82.64653960473794,338.60346039526206
2015-08-06,monterrey,944,53276.05286725893,250960.94713274107,56.43649668141791,265.84846094570077,23.01069745899649,120.84076763960844,-87.68681224169063,796.6868122416906,-15.12266136832369,27.12266136832369,47.06812237021131,193.9318776297887,65.05154718826657,275.94845281173343,73.33377763315377,338.6662223668462
2015-08-07,monterrey,944,40413.525866858254,251008.47413314175,42.81093841828243,265.89880734442943,136.2906226569974,120.88304020746038,2617.9587173791297,797.0412826208702,-20.099592952791284,27.099592952791284,19.28282910670211,193.9671708932979,26.003054361957766,275.99694563804223,37.770424311134775,338.7295756888652
2015-08-08,monterrey,944,44883.60630634925,251056.39369365075,47.546193121132774,265.94956959073164,25.98913090749336,120.92560130601687,105.6015552436121,797.3984447563879,-20.076527136773084,27.076527136773084,42.997349623421655,194.00265037657834,48.95408345631694,276.04591654368306,66.20648721832339,338.7935127816766
2015-08-09,monterrey,944,98729.29854703564,251104.70145296436,104.5861213421993,266.0007430645804,50.01711301596994,120.96844885937988,89.2416756762342,797.7583243237658,-19.053466316107023,27.053466316107023,85.96168773995856,194.03831226004144,115.90463901808141,276.0953609819186,130.89197300440748,338.8580269955925
2015-08-10,monterrey,944,-66592.39376121436,251153.39376121436,-70.54279000128614,266.0523238995912,-28.346166073403552,121.01158112342596,-345.1209528725009,798.1209528725009,-17.030412999910858,27.030412999910858,-60.324153233588106,194.0741532335881,-83.14527514258691,276.1452751425869,-79.92311263815566,338.92311263815566
2015-08-11,monterrey,944,69955.53255727302,251202.46744272698,74.10543703100961,266.10430873170225,36.568114248226166,121.05499633447319,-8.48635971625481,798.4863597162548,-20.00736976763123,27.00736976763123,53.889829470268694,194.1101705297313,83.80434414735731,276.1956558526427,102.01123540463482,338.9887645953652
