fecha,municipio,total_pixeles,Suma_de_radianza_trend,Suma_de_radianza_detrend,Media_de_radianza_trend,Media_de_radianza_detrend,Desviacion_estandar_de_radianza_trend,Desviacion_estandar_de_radianza_detrend,Maximo_de_radianza_trend,Maximo_de_radianza_detrend,Minimo_de_radianza_trend,Minimo_de_radianza_detrend,Percentil_25_de_radianza_trend,Percentil_25_de_radianza_detrend,Percentil_50_de_radianza_trend,Percentil_50_de_radianza_detrend,Percentil_75_de_radianza_trend,Percentil_75_de_radianza_detrend
2022-02-23,monterrey,944,348430.44449547987,175248.55550452013,369.10004713504213,185.6446562547884,167.44525923698916,81.13242248255813,1197.141613361662,977.8583866383381,25.45758373081382,-6.45758373081382,284.47137243632244,160.52862756367756,378.97743323425516,207.02256676574484,459.25420794906296,241.74579205093704
2022-02-24,monterrey,944,348457.85731771885,-222804.85731771885,369.12908614165156,-236.02209461622783,167.47984913627548,-115.98583317391211,1197.9899649168547,-958.9899649168547,25.461413314414532,-14.461413314414532,284.48608668943905,-174.48608668943905,378.98618478163866,-229.98618478163866,459.2886684974581,-289.2886684974581
2022-02-25,monterrey,944,348484.75107348955,-200369.75107348955,369.15757528971324,-212.2560922388658,167.51416216433782,-94.86253931332845,1198.834795027371,-924.834795027371,25.465154522971126,-19.465154522971126,284.50033141122447,-184.50033141122447,378.99439840548575,-194.99439840548575,459.3225049994244,-250.07250499942438
2022-02-26,monterrey,944,348511.1277285741,-278173.1277285741,369.185516661625,-294.674923441286,167.54819741630914,-140.54945501645813,1199.6760814949848,-1064.6760814949848,25.468808836253327,-21.468808836253327,284.51410774190606,-226.51410774190606,379.00207678473043,-296.00207678473043,459.35572012967623,-366.35572012967623
2022-02-27,monterrey,944,348536.98937951523,-239978.98937951523,369.2129124782996,-254.2150311223674,167.58195445387386,-104.96440401767433,1200.513804436324,-917.5138044363241,25.47237768816933,-18.47237768816933,284.527416303328,-208.52741630332798,379.00922230958366,-271.00922230958366,459.38831728778376,-311.38831728778376
2022-02-28,monterrey,944,348562.3383921163,160811.6616078837,369.23976524588556,170.35133644902965,167.6154334412283,70.474160695253,1201.3479473837162,437.65205261628375,25.475862473941994,-14.475862473941994,284.54025729255244,153.20974270744756,379.0158371244448,179.98416287555523,459.4203008446848,217.5796991553152
2022-03-01,monterrey,944,348587.177613929,129098.82238607103,369.26607798085644,136.7572271038893,167.64863480286394,57.901999068832055,1202.1784961109454,288.8215038890546,25.479264501201538,-8.479264501201538,284.5526313832793,116.44736861672072,379.02192384229613,146.97807615770387,459.4516758791394,170.54832412086063
2022-03-02,monterrey,944,348611.5110125372,57396.48898746283,369.29185488616264,60.80136545282039,167.68155965878037,26.976718160396217,1203.00544392957,202.99455607043,25.482584860924696,-13.482584860924696,284.5645402358951,68.4354597641049,379.02748624296873,67.97251375703127,459.4824488424255,63.767551157574474
2022-03-03,monterrey,944,348635.34352150897,-193024.34352150897,369.31710118803977,-204.47494017109062,167.71420966747996,-113.73693610321311,1203.8287874416596,-909.8287874416596,25.485824442115998,3.514175557884002,284.5759863972987,-154.57598639729872,379.0325291771124,-210.5325291771124,459.51262740498186,-261.51262740498186
2022-03-04,monterrey,944,348658.6812538722,-183562.68125387217,369.3418233621529,-194.45199285367838,167.74658680709499,-69.30194229976456,1204.6485241064165,-593.6485241064165,25.488983897478736,-15.488983897478736,284.58697386067735,-176.58697386067735,379.03705897142413,-224.03705897142413,459.5422207305271,-251.5422207305271
2022-03-05,monterrey,944,348681.5316856206,123478.4683143794,369.3660293279884,130.80346219743535,167.7786936134632,55.99263356194402,1205.4646526013478,151.53534739865222,25.49206357379993,-5.492063573799928,284.5975081631067,114.40249183689332,379.0410836454735,160.45891635452648,459.571239895061,159.678760104939
2022-03-06,monterrey,944,348703.9043334343,98030.0956665657,369.3897291667738,103.84544032475162,167.81053357869433,25.00008361364266,1206.277176997951,179.72282300204893,25.49506362813475,-9.495063628134751,284.60759669873187,116.39240330126813,379.04461362219456,135.95538637780544,459.599698786571,126.40030121342897
2022-03-07,monterrey,944,348725.8099932418,73181.1900067582,369.4129343148754,77.52244704105681,167.842110838362,25.495350618017284,1207.0861015927833,317.9138984072167,25.497984008538765,-13.497984008538765,284.61724788374164,86.88275211625836,379.04766076003773,79.95233923996227,459.62761306866804,97.87238693133196
2022-03-08,monterrey,944,348747.26028237527,41527.73971762473,369.435657078788,43.99124970087303,167.8734298109159,25.554991005196428,1207.8914294879908,220.10857051200924,25.50082458926903,-12.50082458926903,284.6264709507211,51.373529049278886,379.05023786197233,44.949762138027666,459.6549994027307,34.59500059726929
2022-03-09,monterrey,944,348768.2675851436,48220.73241485638,369.4579105774818,51.0812843377725,167.90449493251012,24.266725922163033,1208.693160762826,166.30683923717402,25.503585279274997,-16.503585279274997,284.6352761113546,43.114723888645415,379.0523588175251,53.94764118247491,459.68187534477704,63.56812465522296
2022-03-10,monterrey,944,348788.84502295364,103830.15497704636,369.47970871075563,109.98957095026134,167.93531048065302,43.30339172729484,1209.4912900271609,395.50870997283914,25.506266200009158,-15.506266200009158,284.64367452203936,112.35632547796064,379.0540385959965,125.94596140400353,459.70825922286633,134.29174077713367
